Date,Open,High,Low,Close,Adj Close,Volume
1999-08-30,32.750000,32.937500,32.093750,32.093750,18.712286,3863600
1999-08-31,32.218750,33.750000,32.031250,33.343750,19.441093,6608600
1999-09-01,33.375000,33.656250,32.656250,32.906250,19.186005,4282400
1999-09-02,32.125000,32.343750,32.000000,32.062500,18.694061,3702000
1999-09-03,32.406250,32.593750,32.218750,32.375000,18.931768,2659000
1999-09-07,32.437500,34.093750,32.437500,33.750000,19.735817,5264200
1999-09-08,33.781250,34.218750,33.406250,33.468750,19.571358,3594600
1999-09-09,33.968750,35.312500,33.968750,35.156250,20.558149,7936800
1999-09-10,35.218750,35.343750,34.875000,35.000000,20.466782,6859200
1999-09-13,34.750000,34.843750,34.156250,34.375000,20.101305,5161600
1999-09-14,34.343750,34.687500,32.812500,33.062500,19.333796,5181000
1999-09-15,33.000000,33.625000,32.250000,32.312500,18.895229,6459600
1999-09-16,32.625000,32.843750,32.468750,32.562500,19.041420,3299200
1999-09-17,32.625000,33.125000,32.343750,32.968750,19.278971,3913400
1999-09-20,32.968750,33.187500,31.187500,31.500000,18.420101,6632400
1999-09-21,31.500000,31.656250,30.343750,30.500000,17.835344,10519200
1999-09-22,30.968750,31.281250,30.062500,30.062500,17.579491,5773400
1999-09-23,30.843750,30.968750,29.875000,29.906250,17.488136,6140600
1999-09-24,29.937500,29.968750,28.843750,29.656250,17.341942,6394600
1999-09-27,30.000000,30.718750,29.718750,30.156250,17.634325,5723400
1999-09-28,30.000000,30.031250,29.062500,29.312500,17.140928,5692400
1999-09-29,29.968750,30.968750,29.875000,30.375000,17.762241,7731800
1999-09-30,30.562500,31.218750,30.343750,31.156250,18.219086,6341600
1999-10-01,31.218750,31.656250,31.187500,31.250000,18.273905,3572000
1999-10-04,31.406250,31.406250,30.562500,30.875000,18.054630,4271800
1999-10-05,30.125000,30.343750,28.125000,29.156250,17.049564,12830200
1999-10-06,29.281250,29.593750,28.750000,28.750000,16.812000,6676000
1999-10-07,28.750000,28.750000,28.156250,28.250000,16.519615,6107000
1999-10-08,27.562500,28.062500,26.843750,27.531250,16.099314,9793000
1999-10-11,28.125000,28.812500,28.000000,28.437500,16.629257,7759400
1999-10-12,28.750000,29.000000,28.031250,28.031250,16.391695,6906800
1999-10-13,28.500000,29.187500,28.156250,28.343750,16.574438,5752600
1999-10-14,28.156250,28.312500,27.562500,27.625000,16.154133,4029400
1999-10-15,27.125000,27.531250,26.812500,27.187500,15.898297,3815000
1999-10-18,27.562500,27.968750,27.218750,27.375000,16.007946,4110800
1999-10-19,27.875000,28.781250,27.812500,28.531250,16.684072,5213400
1999-10-20,28.531250,29.500000,28.187500,29.281250,17.122658,3678000
1999-10-21,29.718750,29.906250,29.312500,29.562500,17.287121,3093200
1999-10-22,29.906250,30.375000,29.843750,30.156250,17.634325,4380600
1999-10-25,30.375000,30.718750,29.843750,29.937500,17.506407,3784800
1999-10-26,29.968750,30.093750,29.125000,29.281250,17.122658,2463800
1999-10-27,30.000000,30.218750,29.062500,29.062500,16.994740,5046400
1999-10-28,29.187500,29.687500,28.718750,29.187500,17.067831,5625000
1999-10-29,29.593750,30.531250,29.500000,30.281250,17.707415,4412000
1999-11-01,30.625000,31.281250,29.875000,31.250000,18.273905,5709600
1999-11-02,31.031250,31.031250,29.843750,29.937500,17.506407,4911600
1999-11-03,29.937500,30.718750,29.593750,30.312500,17.725689,3700400
1999-11-04,30.500000,30.593750,29.687500,30.062500,17.579491,4736200
1999-11-05,30.468750,30.468750,28.375000,28.625000,16.738901,5960600
1999-11-08,29.093750,30.218750,28.875000,30.093750,17.597778,4716800
1999-11-09,30.250000,31.281250,30.218750,31.156250,18.219086,4442800
1999-11-10,31.375000,32.000000,31.093750,31.500000,18.420101,6033000
1999-11-11,31.437500,31.718750,30.718750,30.906250,18.072897,3302600
1999-11-12,30.937500,32.250000,30.593750,32.250000,18.858667,3993800
1999-11-15,32.406250,32.593750,32.062500,32.500000,19.004858,6446200
1999-11-16,32.843750,33.656250,32.656250,33.250000,19.443441,7792400
1999-11-17,33.125000,34.468750,33.125000,34.250000,20.028204,7369600
1999-11-18,33.875000,34.000000,33.250000,33.343750,19.498262,5449400
1999-11-19,33.531250,33.750000,32.875000,33.000000,19.297243,4753200
1999-11-22,33.937500,34.343750,32.593750,32.625000,19.077953,6130600
1999-11-23,32.625000,32.625000,31.906250,32.187500,18.822126,5425000
1999-11-24,32.375000,32.468750,31.406250,31.781250,18.584560,5111000
1999-11-26,31.750000,31.750000,30.875000,31.218750,18.255638,2099200
1999-11-29,30.750000,30.781250,29.750000,30.250000,17.689150,5637000
1999-11-30,30.000000,30.906250,29.656250,30.351563,17.748535,6777200
1999-12-01,30.281250,31.250000,29.875000,30.523438,17.849041,6458000
1999-12-02,30.750000,31.250000,30.437500,30.750000,17.981516,6238000
1999-12-03,30.750000,30.781250,29.750000,29.875000,17.469864,4208200
1999-12-06,30.031250,30.343750,29.031250,29.656250,17.341942,5121800
1999-12-07,29.093750,29.906250,28.625000,28.687500,16.775450,4803000
1999-12-08,28.375000,29.843750,27.687500,29.687500,17.360214,8825600
1999-12-09,29.500000,29.625000,28.531250,29.062500,16.994740,6255600
1999-12-10,28.312500,28.468750,27.625000,28.062500,16.409971,8409800
1999-12-13,28.531250,28.562500,26.968750,27.000000,15.788661,8935600
1999-12-14,26.500000,27.687500,26.343750,27.468750,16.062752,8541000
1999-12-15,28.093750,29.343750,27.906250,28.734375,16.802855,8918000
1999-12-16,28.562500,29.031250,28.312500,28.593750,16.720636,6250800
1999-12-17,28.343750,28.625000,27.562500,27.781250,16.245506,6524800
1999-12-20,27.531250,27.968750,27.500000,27.671875,16.181545,4547800
1999-12-21,27.750000,28.406250,27.750000,27.968750,16.355152,4822000
1999-12-22,28.218750,28.375000,27.656250,28.375000,16.592709,3459000
1999-12-23,28.156250,29.875000,27.906250,29.656250,17.399580,6952600
1999-12-27,29.375000,29.781250,29.125000,29.125000,17.087885,2512800
1999-12-28,29.125000,29.718750,28.937500,29.062500,17.051228,2996600
1999-12-29,29.187500,29.875000,29.062500,29.843750,17.509588,2988000
1999-12-30,29.750000,29.750000,29.093750,29.125000,17.087885,2339600
1999-12-31,26.500000,28.218750,26.500000,28.062500,18.563013,3818200
2000-01-03,27.812500,27.843750,26.812500,27.468750,18.170250,7239800
2000-01-04,26.968750,27.781250,26.875000,27.093750,17.922192,7963000
2000-01-05,27.031250,27.500000,26.750000,27.031250,17.880844,4826200
2000-01-06,27.187500,29.031250,27.031250,28.875000,19.100473,8005000
2000-01-07,29.218750,30.031250,29.062500,29.406250,19.451883,7368600
2000-01-10,29.375000,29.781250,28.937500,29.687500,19.637928,5301600
2000-01-11,29.781250,30.437500,29.218750,30.281250,20.030682,5525600
2000-01-12,30.031250,30.531250,29.531250,29.593750,19.575916,4767600
2000-01-13,29.687500,30.750000,29.687500,30.437500,20.134048,4431000
2000-01-14,30.593750,31.187500,30.125000,30.750000,20.340759,4340400
2000-01-18,31.000000,33.375000,30.875000,33.062500,21.870445,10215200
2000-01-19,33.000000,33.250000,32.531250,32.937500,21.787767,6894200
2000-01-20,32.406250,32.625000,31.625000,32.281250,21.353664,5076800
2000-01-21,32.468750,33.812500,32.437500,33.000000,21.829105,8978600
2000-01-24,33.125000,33.468750,32.000000,32.156250,21.270979,5464400
2000-01-25,31.656250,32.375000,31.250000,31.750000,21.002256,6135600
2000-01-26,32.125000,32.500000,30.781250,31.437500,20.795532,6799600
2000-01-27,31.312500,32.250000,30.656250,31.250000,20.671501,8198000
2000-01-28,31.062500,31.625000,29.875000,30.000000,19.844639,6604200
2000-01-31,30.187500,30.781250,29.875000,30.531250,20.196060,4803200
2000-02-01,30.968750,32.031250,30.875000,31.968750,21.146952,3888400
2000-02-02,32.250000,32.562500,30.625000,30.750000,20.340759,6333000
2000-02-03,31.000000,31.125000,30.375000,30.656250,20.278746,4744400
2000-02-04,30.375000,30.656250,29.375000,29.750000,19.679276,6238600
2000-02-07,29.562500,30.750000,29.562500,30.343750,20.072035,4456000
2000-02-08,30.562500,30.843750,29.375000,29.750000,19.679276,3218600
2000-02-09,29.750000,30.156250,28.468750,28.531250,18.873079,5931400
2000-02-10,29.000000,29.812500,28.750000,29.531250,19.534573,7112800
2000-02-11,29.750000,30.093750,29.156250,29.218750,19.327860,5045000
2000-02-14,29.218750,30.250000,28.750000,30.250000,20.010021,4750600
2000-02-15,30.750000,32.625000,30.656250,32.500000,21.498367,10922200
2000-02-16,32.906250,33.187500,32.531250,33.000000,21.829105,11507000
2000-02-17,32.750000,33.843750,32.375000,33.437500,22.118509,10306800
2000-02-18,33.593750,33.875000,32.937500,33.250000,21.994484,5774400
2000-02-22,32.937500,33.375000,32.125000,32.656250,21.662966,5059000
2000-02-23,32.250000,32.562500,31.875000,32.250000,21.393469,4034800
2000-02-24,32.250000,34.343750,32.187500,34.218750,22.699471,12022800
2000-02-25,34.125000,34.625000,33.437500,33.500000,22.222672,7579800
2000-02-28,33.312500,35.093750,33.281250,34.625000,22.968964,7540600
2000-02-29,35.250000,36.937500,35.156250,36.929688,24.497801,9574600
2000-03-01,37.906250,41.062500,37.500000,38.531250,25.560215,15547800
2000-03-02,40.500000,42.187500,40.312500,40.812500,27.073523,19973800
2000-03-03,40.437500,40.468750,38.250000,39.312500,26.078484,12784000
2000-03-06,38.875000,39.593750,38.593750,38.687500,25.663876,7330800
2000-03-07,39.000000,42.187500,39.000000,41.093750,27.260092,10148000
2000-03-08,38.500000,39.437500,38.031250,38.531250,25.560215,9460400
2000-03-09,38.000000,38.656250,37.156250,38.312500,25.415117,7907000
2000-03-10,38.125000,40.375000,38.062500,38.343750,25.435856,6666000
2000-03-13,38.000000,40.218750,37.781250,38.906250,25.808992,6680200
2000-03-14,38.437500,38.843750,37.281250,38.125000,25.290731,6117400
2000-03-15,37.687500,38.093750,36.687500,36.937500,24.502975,5643800
2000-03-16,36.812500,37.968750,36.093750,37.750000,25.041969,8374600
2000-03-17,37.375000,38.250000,37.093750,37.156250,24.648106,6825400
2000-03-20,37.187500,37.187500,34.718750,35.125000,23.300652,7996400
2000-03-21,35.281250,37.093750,35.281250,36.000000,23.881079,6822000
2000-03-22,36.625000,39.312500,36.500000,38.312500,25.415117,8403800
2000-03-23,38.750000,39.687500,37.906250,38.656250,25.643143,6109800
2000-03-24,39.750000,40.406250,38.718750,39.093750,25.933363,6014600
2000-03-27,38.625000,40.656250,37.906250,39.812500,26.410162,7670200
2000-03-28,39.125000,40.218750,38.156250,38.437500,25.498034,6372400
2000-03-29,37.843750,40.968750,37.781250,40.562500,26.907686,8049400
2000-03-30,41.375000,41.937500,38.875000,38.875000,25.788258,6718600
2000-03-31,39.500000,40.156250,38.250000,38.250000,25.373661,4591600
2000-04-03,39.000000,40.937500,39.000000,40.593750,26.928400,5759000
2000-04-04,40.500000,41.375000,38.375000,39.593750,26.265059,10392000
2000-04-05,39.500000,39.968750,36.500000,36.875000,24.461531,8733600
2000-04-06,37.468750,38.093750,36.250000,37.500000,24.876137,7037800
2000-04-07,37.531250,39.000000,36.718750,36.812500,24.420076,6043000
2000-04-10,36.062500,36.187500,35.156250,35.156250,23.321365,6623200
2000-04-11,35.531250,36.625000,35.250000,36.468750,24.192038,6611200
2000-04-12,36.750000,37.468750,36.156250,36.625000,24.295689,6125800
2000-04-13,36.500000,37.218750,35.875000,35.875000,23.798164,4631400
2000-04-14,35.687500,37.312500,34.593750,35.093750,23.279915,5751000
2000-04-17,35.093750,35.187500,33.406250,34.156250,22.658012,5328400
2000-04-18,34.812500,36.937500,34.750000,36.937500,24.502975,6359200
2000-04-19,36.843750,37.218750,35.812500,36.875000,24.461531,4802800
2000-04-20,37.000000,37.312500,36.656250,36.781250,24.399342,5146600
2000-04-24,37.250000,37.562500,36.625000,37.156250,24.648106,5022400
2000-04-25,37.468750,37.875000,36.843750,37.468750,24.855408,5275800
2000-04-26,37.406250,38.812500,36.718750,38.656250,25.643143,6795800
2000-04-27,38.781250,39.937500,38.000000,39.312500,26.078484,7609800
2000-04-28,38.812500,39.375000,38.125000,38.281250,25.394384,3429000
2000-05-01,38.156250,38.312500,36.937500,37.500000,24.876137,9229000
2000-05-02,37.687500,38.875000,37.625000,38.781250,25.726063,7892200
2000-05-03,38.281250,38.687500,37.031250,37.687500,25.000511,6925800
2000-05-04,37.500000,38.625000,37.500000,38.000000,25.207823,5382200
2000-05-05,37.875000,38.968750,37.531250,38.812500,25.746796,3227200
2000-05-08,38.687500,39.687500,37.875000,38.281250,25.394384,4600400
2000-05-09,38.312500,39.218750,37.937500,38.843750,25.767511,4070200
2000-05-10,38.812500,38.937500,37.500000,38.437500,25.498034,4237400
2000-05-11,38.250000,39.312500,38.250000,39.062500,25.912642,3292800
2000-05-12,39.468750,40.468750,38.750000,40.281250,26.721107,5167200
2000-05-15,40.000000,41.781250,39.906250,41.593750,27.591766,5640200
2000-05-16,41.468750,41.656250,40.531250,41.406250,27.467392,5723200
2000-05-17,41.031250,42.125000,40.812500,41.500000,27.529577,5177200
2000-05-18,40.375000,40.656250,39.531250,40.375000,26.783295,8317400
2000-05-19,40.281250,40.750000,39.406250,39.593750,26.265059,6987600
2000-05-22,39.093750,39.250000,36.625000,36.781250,24.399342,6371800
2000-05-23,36.968750,38.218750,36.562500,37.593750,24.938311,6294200
2000-05-24,37.687500,37.937500,36.437500,37.125000,24.627361,4444000
2000-05-25,37.125000,37.125000,34.625000,37.031250,24.565170,11573000
2000-05-26,37.250000,37.593750,35.281250,35.531250,23.570126,3754200
2000-05-30,35.781250,36.625000,35.281250,35.500000,23.549402,6325600
2000-05-31,36.437500,37.406250,36.062500,36.781250,24.399342,7982400
2000-06-01,36.781250,37.156250,35.625000,36.562500,24.254229,6380800
2000-06-02,36.468750,36.687500,34.750000,34.875000,23.134802,7873400
2000-06-05,36.250000,36.250000,34.531250,34.531250,22.968681,6763200
2000-06-06,35.312500,36.406250,35.125000,35.812500,23.820911,7713000
2000-06-07,36.031250,36.375000,35.187500,35.937500,23.904055,5683000
2000-06-08,35.906250,36.687500,35.656250,36.375000,24.195053,4516200
2000-06-09,36.500000,36.500000,35.437500,35.750000,23.779331,4499400
2000-06-12,36.250000,37.250000,36.250000,36.515625,24.288597,3897400
2000-06-13,36.937500,37.593750,36.781250,37.250000,24.777069,4607000
2000-06-14,37.250000,38.156250,36.875000,37.125000,24.693918,5216000
2000-06-15,37.125000,37.312500,36.093750,36.750000,24.444490,7113400
2000-06-16,37.281250,37.968750,37.250000,37.906250,25.213572,5728800
2000-06-19,37.593750,37.718750,36.312500,36.906250,24.548424,5023800
2000-06-20,37.031250,37.125000,35.687500,37.031250,24.631563,5971600
2000-06-21,37.968750,39.750000,37.218750,38.812500,25.816381,7738600
2000-06-22,39.000000,39.062500,36.875000,37.593750,25.005714,5384400
2000-06-23,37.562500,38.125000,36.781250,37.250000,24.777069,4079600
2000-06-26,37.281250,37.781250,36.593750,37.093750,24.673136,3770000
2000-06-27,37.125000,37.656250,36.562500,37.625000,25.026508,4911600
2000-06-28,37.562500,37.593750,36.406250,36.531250,24.298994,3963200
2000-06-29,36.812500,37.437500,36.375000,37.031250,24.631563,3488600
2000-06-30,37.031250,37.562500,36.093750,37.312500,24.818649,3640000
2000-07-03,37.187500,37.250000,36.718750,37.156250,24.714714,1451400
2000-07-05,36.500000,36.500000,34.937500,35.000000,23.280474,5633800
2000-07-06,35.812500,36.343750,35.531250,35.875000,23.862482,6730600
2000-07-07,35.937500,36.093750,35.312500,35.656250,23.716984,4153000
2000-07-10,35.500000,36.000000,34.312500,34.437500,22.906322,8763200
2000-07-11,35.500000,37.593750,35.500000,37.476563,24.927778,8150600
2000-07-12,37.468750,38.000000,36.781250,36.843750,24.506857,5816400
2000-07-13,37.000000,37.312500,36.343750,37.093750,24.673136,3248400
2000-07-14,36.750000,37.500000,36.343750,37.406250,24.880995,2902600
2000-07-17,37.000000,37.000000,36.156250,36.171875,24.059959,3060000
2000-07-18,37.125000,37.875000,36.906250,37.843750,25.172003,5144600
2000-07-19,38.125000,38.593750,37.312500,38.031250,25.296732,3421000
2000-07-20,38.156250,38.468750,37.531250,37.625000,25.026508,4868800
2000-07-21,37.500000,37.500000,36.312500,36.656250,24.382135,3390400
2000-07-24,36.593750,36.937500,35.062500,35.500000,23.613043,5082600
2000-07-25,36.375000,36.468750,35.031250,35.281250,23.467545,3843200
2000-07-26,35.500000,36.281250,35.187500,35.656250,23.716984,5616600
2000-07-27,36.187500,36.718750,35.968750,36.687500,24.402920,4049600
2000-07-28,36.750000,37.062500,35.781250,36.914063,24.553623,3910000
2000-07-31,36.937500,37.218750,36.343750,36.960938,24.584795,5163400
2000-08-01,37.187500,37.843750,37.062500,37.750000,25.109650,5692000
2000-08-02,38.718750,39.312500,38.562500,39.000000,25.941103,7042000
2000-08-03,39.250000,39.343750,38.031250,38.156250,25.379871,4270000
2000-08-04,38.312500,39.218750,37.718750,38.914063,25.883932,4168400
2000-08-07,38.500000,39.531250,38.406250,39.070313,25.987869,4018000
2000-08-08,39.093750,39.750000,39.031250,39.710938,26.413988,4126600
2000-08-09,40.250000,41.125000,40.000000,41.125000,27.354542,10249000
2000-08-10,40.687500,41.000000,40.250000,40.476563,26.923235,4784400
2000-08-11,40.468750,40.468750,39.500000,39.812500,26.481539,4015000
2000-08-14,40.000000,41.000000,39.875000,41.000000,27.271399,5805600
2000-08-15,41.250000,41.343750,40.281250,41.062500,27.312973,6431200
2000-08-16,41.000000,43.132813,40.750000,43.132813,28.690063,10025400
2000-08-17,43.000000,43.375000,42.625000,43.281250,28.788792,6963800
2000-08-18,43.312500,43.312500,42.406250,42.625000,28.352283,5890600
2000-08-21,42.781250,43.281250,42.218750,42.968750,28.580933,6026600
2000-08-22,43.250000,43.468750,42.812500,43.125000,28.684875,5946600
2000-08-23,43.687500,44.250000,43.406250,43.656250,29.038233,5019600
2000-08-24,43.437500,43.437500,42.812500,43.031250,28.622507,4283200
2000-08-25,43.000000,43.000000,41.718750,42.875000,28.518572,5113000
2000-08-28,42.750000,44.437500,42.343750,43.937500,29.225311,4515600
2000-08-29,43.437500,44.250000,42.843750,43.101563,28.669277,4295800
2000-08-30,43.031250,43.343750,41.843750,42.460938,28.243155,4236400
2000-08-31,42.718750,42.968750,42.031250,42.664063,28.378265,3911800
2000-09-01,42.562500,43.343750,42.531250,43.164063,28.774233,2273600
2000-09-05,42.812500,43.093750,41.812500,42.843750,28.560715,4661600
2000-09-06,43.250000,43.843750,42.468750,43.250000,28.831526,6145200
2000-09-07,42.562500,42.687500,41.531250,41.843750,27.894093,5047600
2000-09-08,41.031250,41.375000,40.250000,41.250000,27.498287,5201800
2000-09-11,41.968750,42.968750,41.625000,42.625000,28.414904,5363200
2000-09-12,42.968750,42.968750,41.437500,42.343750,28.227407,7890200
2000-09-13,41.843750,41.843750,41.343750,41.468750,27.644098,5625000
2000-09-14,41.562500,42.281250,41.031250,41.882813,27.920135,5095000
2000-09-15,42.000000,42.656250,42.000000,42.343750,28.227407,6191600
2000-09-18,42.375000,42.625000,41.312500,41.507813,27.670149,4971800
2000-09-19,41.625000,41.937500,40.437500,40.437500,26.956659,5181200
2000-09-20,41.000000,42.000000,39.375000,39.812500,26.540009,9586000
2000-09-21,39.250000,40.531250,38.906250,40.281250,26.852486,8329000
2000-09-22,40.312500,40.968750,39.500000,39.585938,26.388979,5719200
2000-09-25,39.343750,39.625000,38.093750,39.492188,26.326471,12461800
2000-09-26,39.687500,39.906250,38.968750,39.500000,26.331696,6619400
2000-09-27,39.875000,40.968750,39.125000,40.781250,27.185799,5964400
2000-09-28,40.750000,41.156250,40.250000,40.695313,27.128510,6761000
2000-09-29,41.500000,41.812500,41.093750,41.156250,27.435781,4716000
2000-10-02,41.562500,42.468750,40.875000,42.468750,28.310738,4958400
2000-10-03,42.500000,43.125000,42.125000,42.312500,28.206572,5240000
2000-10-04,41.500000,41.687500,40.468750,40.843750,27.227457,4915200
2000-10-05,40.437500,41.125000,39.875000,41.062500,27.373304,4756200
2000-10-06,41.062500,41.656250,40.125000,40.125000,26.748329,3292000
2000-10-09,40.718750,41.250000,40.562500,40.843750,27.227457,2921800
2000-10-10,41.500000,42.500000,41.437500,41.906250,27.935753,6658800
2000-10-11,42.218750,43.000000,41.187500,41.687500,27.789944,4805600
2000-10-12,41.906250,43.187500,41.906250,42.500000,28.331568,5212400
2000-10-13,42.187500,42.187500,40.531250,40.718750,27.144144,4443800
2000-10-16,40.718750,40.718750,39.781250,39.937500,26.623331,3931600
2000-10-17,40.562500,41.437500,40.375000,40.937500,27.289951,5374800
2000-10-18,41.562500,41.750000,40.312500,40.718750,27.144144,4715600
2000-10-19,40.718750,41.937500,40.343750,40.781250,27.185799,4036600
2000-10-20,40.687500,42.218750,40.625000,42.062500,28.039906,3895600
2000-10-23,41.968750,41.968750,40.000000,40.250000,26.831657,7477800
2000-10-24,40.468750,40.718750,39.343750,39.406250,26.269188,5115400
2000-10-25,38.500000,39.500000,37.625000,37.656250,25.102596,7717200
2000-10-26,38.312500,38.687500,37.000000,38.093750,25.394239,6468600
2000-10-27,38.281250,38.281250,36.281250,37.562500,25.040104,5877000
2000-10-30,37.531250,38.093750,36.500000,37.937500,25.290083,7002600
2000-10-31,38.187500,38.375000,37.281250,38.062500,25.373409,5921800
2000-11-01,38.468750,40.156250,38.468750,40.062500,26.706657,6985400
2000-11-02,39.937500,39.968750,39.093750,39.343750,26.227531,6221200
2000-11-03,39.250000,40.375000,39.156250,39.468750,26.310858,3713600
2000-11-06,39.718750,39.718750,38.062500,38.781250,25.852552,6350200
2000-11-07,39.125000,39.718750,39.031250,39.562500,26.373363,5338400
2000-11-08,39.656250,40.281250,39.468750,40.000000,26.664997,4664600
2000-11-09,40.187500,40.437500,38.625000,39.437500,26.290018,5405200
2000-11-10,39.656250,39.906250,38.562500,38.656250,25.769226,3832600
2000-11-13,39.062500,39.375000,37.187500,37.187500,24.790113,6970200
2000-11-14,37.125000,38.437500,36.875000,37.968750,25.310923,5647600
2000-11-15,38.687500,39.968750,38.468750,39.843750,26.560844,4967400
2000-11-16,39.750000,40.156250,39.031250,39.562500,26.373363,4200000
2000-11-17,39.000000,39.187500,37.687500,38.187500,25.456741,6403600
2000-11-20,38.500000,38.718750,37.125000,37.375000,24.915115,5656600
2000-11-21,37.406250,37.937500,37.156250,37.437500,24.956770,5145800
2000-11-22,36.750000,37.093750,35.562500,35.843750,23.894344,5369000
2000-11-24,36.156250,36.968750,35.875000,36.718750,24.477638,2009800
2000-11-27,36.500000,36.656250,35.406250,35.687500,23.790184,6554600
2000-11-28,35.656250,36.156250,34.625000,34.656250,23.102726,8257000
2000-11-29,34.687500,34.781250,32.375000,33.031250,22.019449,13534400
2000-11-30,33.156250,33.406250,30.593750,31.000000,20.665377,15274400
2000-12-01,31.468750,33.906250,30.562500,33.375000,22.248606,15577400
2000-12-04,33.406250,34.312500,33.312500,34.156250,22.769409,8304400
2000-12-05,34.656250,34.843750,33.812500,34.125000,22.748581,7855800
2000-12-06,34.718750,35.156250,33.625000,34.218750,22.811068,11115600
2000-12-07,34.562500,35.187500,34.343750,34.906250,23.269386,7360000
2000-12-08,34.906250,35.125000,34.125000,34.687500,23.123562,10317600
2000-12-11,34.937500,36.281250,34.843750,36.156250,24.102655,5058000
2000-12-12,36.875000,37.187500,36.187500,36.687500,24.456806,6886000
2000-12-13,36.781250,37.406250,35.875000,36.000000,23.998501,9114200
2000-12-14,36.156250,36.906250,35.218750,35.250000,23.498535,5136000
2000-12-15,35.156250,36.437500,35.031250,35.968750,23.977667,6299400
2000-12-18,36.468750,38.593750,36.437500,38.500000,25.665066,8165200
2000-12-19,38.250000,40.468750,38.250000,39.875000,26.581682,10096600
2000-12-20,39.656250,39.812500,37.593750,37.687500,25.123436,9137200
2000-12-21,37.687500,37.843750,37.093750,37.500000,25.060955,8684200
2000-12-22,37.750000,38.343750,37.562500,38.250000,25.562174,6404400
2000-12-26,38.406250,40.875000,38.406250,40.468750,27.044947,5614200
2000-12-27,40.468750,40.968750,39.343750,40.125000,26.815210,5103200
2000-12-28,39.906250,40.937500,39.656250,40.718750,27.212015,4469200
2000-12-29,40.750000,41.218750,39.968750,39.968750,26.710787,3986600
2001-01-02,40.093750,41.406250,40.093750,40.875000,27.316435,6675800
2001-01-03,40.718750,40.750000,39.375000,39.875000,26.648153,12393800
2001-01-04,39.500000,39.531250,37.500000,38.843750,25.958956,11791400
2001-01-05,38.843750,39.625000,38.093750,38.375000,25.645710,6584200
2001-01-08,38.718750,39.218750,38.250000,38.500000,25.729244,4615000
2001-01-09,39.281250,39.437500,38.187500,38.593750,25.791903,7282400
2001-01-10,38.500000,39.437500,38.437500,39.125000,26.146919,7696000
2001-01-11,39.593750,40.312500,39.187500,40.218750,26.877863,9695000
2001-01-12,40.000000,40.625000,39.812500,40.531250,27.086700,5219600
2001-01-16,40.531250,40.875000,39.437500,40.281250,26.919626,7114000
2001-01-17,39.250000,39.250000,37.812500,38.250000,25.562174,9685600
2001-01-18,38.281250,38.687500,36.187500,36.406250,24.330008,10294000
2001-01-19,36.437500,37.031250,35.812500,36.843750,24.622383,8969400
2001-01-22,37.000000,37.562500,36.468750,36.812500,24.601503,6045400
2001-01-23,37.281250,37.531250,36.531250,36.937500,24.685026,6757200
2001-01-24,37.500000,38.312500,36.781250,37.750000,25.228012,5649800
2001-01-25,37.781250,39.500000,37.343750,39.468750,26.376652,9040200
2001-01-26,39.437500,39.468750,38.281250,38.656250,25.833664,7697000
2001-01-29,38.250000,38.450001,37.580002,37.814999,25.271458,5055800
2001-01-30,38.150002,38.375000,37.349998,37.750000,25.228012,5095000
2001-01-31,37.875000,38.424999,37.549999,38.400002,25.662405,4706600
2001-02-01,37.900002,37.904999,37.320000,37.755001,25.231371,3812400
2001-02-02,38.255001,38.724998,38.000000,38.500000,25.729244,4939600
2001-02-05,38.500000,39.325001,38.500000,39.005001,26.066742,6697800
2001-02-06,39.180000,39.775002,38.474998,39.645000,26.494429,6371800
2001-02-07,39.474998,39.955002,39.000000,39.580002,26.451000,8329200
2001-02-08,39.580002,39.939999,39.110001,39.195000,26.193708,5878200
2001-02-09,39.500000,39.924999,38.880001,39.099998,26.130224,4858200
2001-02-12,37.250000,37.549999,34.250000,34.500000,23.056074,30477000
2001-02-13,34.000000,34.200001,31.900000,32.009998,21.392027,37295200
2001-02-14,32.369999,32.919998,31.750000,32.720001,21.866514,27961000
2001-02-15,32.750000,32.750000,31.690001,32.125000,21.468882,15092400
2001-02-16,32.500000,32.695000,31.775000,32.250000,21.552414,17278800
2001-02-20,32.474998,32.849998,32.250000,32.490002,21.776268,11110000
2001-02-21,31.750000,32.369999,31.600000,31.650000,21.213272,11131800
2001-02-22,32.400002,32.650002,31.000000,31.219999,20.925058,11803000
2001-02-23,31.299999,31.625000,29.855000,30.004999,20.110712,12068000
2001-02-26,30.950001,32.500000,30.764999,32.325001,21.665686,15737800
2001-02-27,32.349998,32.480000,32.000000,32.200001,21.581911,8766200
2001-02-28,32.299999,32.369999,31.450001,31.875000,21.364075,7727000
2001-03-01,31.900000,32.270000,31.500000,31.660000,21.219976,8348400
2001-03-02,31.799999,33.000000,31.584999,32.700001,21.917025,8198600
2001-03-05,32.740002,33.599998,32.525002,33.115002,22.195183,5393600
2001-03-06,33.000000,33.779999,32.750000,33.544998,22.483385,5632000
2001-03-07,33.549999,34.605000,33.549999,34.599998,23.190489,8284600
2001-03-08,34.375000,34.779999,33.750000,34.480000,23.110062,7693200
2001-03-09,34.299999,34.799999,33.919998,34.355000,23.026291,7160800
2001-03-12,34.360001,34.674999,33.215000,33.994999,22.784994,6853600
2001-03-13,33.799999,33.799999,32.924999,33.075001,22.168375,6283200
